statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-02;Bildende Kunst;GES;Geschlecht;GESW;weiblich;396;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;LB-RW-01;Rechtswissenschaften;GES;Geschlecht;GESM;männlich;3502;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-07;Biologie;GES;Geschlecht;GESM;männlich;4960;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-19;Medienwissenschaft;GES;Geschlecht;GESW;weiblich;324;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-06;Informations- und Bibliothekswissenschaften;GES;Geschlecht;GESW;weiblich;81;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-12;Slawistik, Baltistik, Finno-Ugristik;GES;Geschlecht;GESW;weiblich;311;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;THEOL-EV-01;Evangelische Theologie;GES;Geschlecht;GESM;männlich;691;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-KT-01;Klinisch-theoretische Veterinärmedizin;GES;Geschlecht;GESW;weiblich;389;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SONST-01;Übrige Ausbildungseinrichtungen;GES;Geschlecht;GESW;weiblich;313;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-08;Wirtschaftswissenschaften;GES;Geschlecht;GESW;weiblich;6020;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-10;Anglistik, Amerikanistik;GES;Geschlecht;GESM;männlich;712;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-01;Kunst, Kunstwissenschaft allgemein;GES;Geschlecht;GESW;weiblich;824;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-MEDHUM-01;Gesundheitswissenschaften;GES;Geschlecht;GESW;weiblich;1339;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-04;Darstellende Kunst, Film u.Fernsehen, Theaterwiss.;GES;Geschlecht;GESM;männlich;387;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-01;Hochschule insgesamt;GES;Geschlecht;GESW;weiblich;370;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-06;Pharmazie;GES;Geschlecht;GESM;männlich;1027;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-04;Elektro- und Informationstechnik;GES;Geschlecht;GESW;weiblich;1509;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-09;Vermessungswesen;GES;Geschlecht;GESW;weiblich;148;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;THEOL-EV-01;Evangelische Theologie;GES;Geschlecht;GESM;männlich;659;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-KT-01;Klinisch-theor. Humanmedizin (einschl.Zahnmedizin);GES;Geschlecht;GESW;weiblich;6316;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-05;Musik, Musikwissenschaft;GES;Geschlecht;GESM;männlich;2033;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SONST-01;Übrige Ausbildungseinrichtungen;GES;Geschlecht;GESW;weiblich;339;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-04;Philosophie;GES;Geschlecht;GESM;männlich;1107;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-12;Kommunikationswissenschaft/Publizistik;GES;Geschlecht;GESW;weiblich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-09;Wirtschaftsingenieurw. mit wirtschaftsw. Schwerp.;GES;Geschlecht;GESW;weiblich;235;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-10;Anglistik, Amerikanistik;GES;Geschlecht;GESM;männlich;708;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;LB-RW-01;Rechtswissenschaften;GES;Geschlecht;GESW;weiblich;2007;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-VK-01;Vorklinische Veterinärmedizin;GES;Geschlecht;GESW;weiblich;187;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-05;Chemie;GES;Geschlecht;GESM;männlich;7050;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDZN-KP-01;Zahnmedizin (klinisch-praktisch);GES;Geschlecht;GESM;männlich;1084;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-VERW-02;Zentral verwaltete Hörsäle und Lehrräume;GES;Geschlecht;GESM;männlich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-19;Medienwissenschaft;GES;Geschlecht;GESM;männlich;312;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-04;Ernährungs- und Haushaltswissenschaften;GES;Geschlecht;GESM;männlich;218;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-07;Raumplanung;GES;Geschlecht;GESW;weiblich;347;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;LB-RW-01;Rechtswissenschaften;GES;Geschlecht;GESM;männlich;3576;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;BIB-ZENTRAL-01;Zentralbibliothek;GES;Geschlecht;GESW;weiblich;224;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-ALLG-01;Veterinärmedizin allgemein;GES;Geschlecht;GESM;männlich;3;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-08;Geowissenschaften (ohne Geographie);GES;Geschlecht;GESM;männlich;2079;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-12;Slawistik, Baltistik, Finno-Ugristik;GES;Geschlecht;GESW;weiblich;287;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-VK-01;Vorklinische Humanmedizin (einschl. Zahnmedizin);GES;Geschlecht;GESW;weiblich;2228;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-03;Forstwissenschaft, Holzwirtschaft;GES;Geschlecht;GESM;männlich;468;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-11;Romanistik;GES;Geschlecht;GESM;männlich;420;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-VERW-01;Zentrale Hochschulverwaltung;GES;Geschlecht;GESM;männlich;1705;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-03;Forstwissenschaft, Holzwirtschaft;GES;Geschlecht;GESM;männlich;391;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-09;Vermessungswesen;GES;Geschlecht;GESW;weiblich;165;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SF013;Architektur;GES;Geschlecht;GESM;männlich;1620;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-12;Informatik;GES;Geschlecht;GESM;männlich;8781;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-02;Agrarwissensch., Lebensmittel- u. Getränketechnik;GES;Geschlecht;GESM;männlich;1402;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-10;Anglistik, Amerikanistik;GES;Geschlecht;GESW;weiblich;1303;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-03;Maschinenbau/Verfahrenstechnik;GES;Geschlecht;GESW;weiblich;3490;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-09;Geographie;GES;Geschlecht;GESM;männlich;1046;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;BIB-ZENTRAL-01;Zentralbibliothek;GES;Geschlecht;GESM;männlich;205;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-MEDHUM-01;Gesundheitswissenschaften;GES;Geschlecht;GESM;männlich;900;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-05;Chemie;GES;Geschlecht;GESM;männlich;7139;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-18;Islamische Studien/Islamische Theologie;GES;Geschlecht;GESW;weiblich;64;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-WISS-01;Zentrale wissenschaftliche Einrichtungen;GES;Geschlecht;GESM;männlich;3832;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-10;Wirtschaftsingenieurw. mit ingenieurw. Schwerpunkt;GES;Geschlecht;GESM;männlich;384;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;THEOL-KT-01;Katholische Theologie;GES;Geschlecht;GESM;männlich;562;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-04;Elektro- und Informationstechnik;GES;Geschlecht;GESW;weiblich;1618;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-KT-01;Klinisch-theoretische Veterinärmedizin;GES;Geschlecht;GESM;männlich;229;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-KP-01;Klinisch-praktische Veterinärmedizin;GES;Geschlecht;GESW;weiblich;435;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-12;Informatik;GES;Geschlecht;GESM;männlich;8958;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;THEOL-KT-01;Katholische Theologie;GES;Geschlecht;GESM;männlich;587;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-07;Biologie;GES;Geschlecht;GESM;männlich;5017;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;FACHGR-RWSW-01;Rechts-, Wirtschafts- u.Sozialwissenschaften allg.;GES;Geschlecht;GESW;weiblich;389;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-02;Agrarwissensch., Lebensmittel- u. Getränketechnik;GES;Geschlecht;GESM;männlich;1400;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-06;Pharmazie;GES;Geschlecht;GESM;männlich;1038;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-10;Anglistik, Amerikanistik;GES;Geschlecht;GESM;männlich;712;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;KL-EINR-AUSB-01;Übrige Ausbildungseinrichtungen der Kliniken;GES;Geschlecht;GESM;männlich;17;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-18;Islamische Studien/Islamische Theologie;GES;Geschlecht;GESM;männlich;91;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-17;Sonderpädagogik;GES;Geschlecht;GESM;männlich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-KLFRMD-02;Mit der Klinik verbundene u.klinikfremde Einricht.;GES;Geschlecht;GESM;männlich;22;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-09;Geographie;GES;Geschlecht;GESM;männlich;1096;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-11;Materialwissenschaft und Werkstofftechnik;GES;Geschlecht;GESM;männlich;1526;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-01;Landespflege, Umweltgestaltung;GES;Geschlecht;GESM;männlich;262;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-12;Informatik;GES;Geschlecht;GESW;weiblich;2472;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-01;Kunst, Kunstwissenschaft allgemein;GES;Geschlecht;GESM;männlich;462;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-11;Erziehungswissenschaften;GES;Geschlecht;GESW;weiblich;4535;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-VERW-02;Zentral verwaltete Hörsäle und Lehrräume;GES;Geschlecht;GESM;männlich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-03;Maschinenbau/Verfahrenstechnik;GES;Geschlecht;GESW;weiblich;3004;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-02;Agrarwissensch., Lebensmittel- u. Getränketechnik;GES;Geschlecht;GESM;männlich;1556;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-01;Kunst, Kunstwissenschaft allgemein;GES;Geschlecht;GESM;männlich;506;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SKW-SONST-01;Sonstige Sprach- und Kulturwissenschaften;GES;Geschlecht;GESM;männlich;726;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-09;Germanistik (Deutsch, germ. Sprachen o. Anglistik);GES;Geschlecht;GESW;weiblich;2188;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-09;Vermessungswesen;GES;Geschlecht;GESW;weiblich;208;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-07;Biologie;GES;Geschlecht;GESM;männlich;5063;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
