,year,nationality,gender,subj_code,subj_name,number
5384,2020,NATA,GESW,SF105,Mathematik,2556
5385,2018,NATD,GESW,SF227,Weinbau und Kellerwirtschaft,342
5386,2018,NATA,GESW,SF286,Mikrosystemtechnik,268
5387,2021,NATD,GESM,SF175,Volkswirtschaftslehre,11141
5388,2022,NATD,GESM,SF286,Mikrosystemtechnik,936
5389,2019,NATD,GESM,SF126,Pharmazie,4306
5390,2020,NATA,GESM,SF013,Architektur,2985
5391,2020,NATD,GESM,SF088,Optoelektronik,321
5392,2020,NATA,GESM,SF159,Edelstein- und Schmuckdesign,10
5393,2019,NATD,GESW,SF458,Umweltschutz,1029
5394,2018,NATD,GESW,SF071,Haushalts- und Ernährungswissenschaft,6267
5395,2022,NATA,GESM,SF081,Iranistik,44
5396,2022,NATA,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5397,2022,NATD,GESM,SF140,Angewandte Systemwissenschaften,1642
5398,2018,NATA,GESW,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
5399,2023,NATD,GESW,SF464,Facility Management,1392
5400,2022,NATD,GESW,SF232,Gesundheitswissenschaften/-management,26685
5401,2020,NATD,GESW,SF130,Westslawisch (allgemein und a.n.g.),17
5402,2021,NATA,GESW,SF180,Kaukasistik,1
5403,2019,NATD,GESM,SF365,Pädagogik der frühen Kindheit,378
5404,2021,NATD,GESW,SF122,"Orientalistik, Altorientalistik",540
5405,2018,NATA,GESW,SF048,Elektrotechnik/Elektronik,4060
5406,2022,NATA,GESW,SF172,Verwaltungswissenschaft/-wesen,347
5407,2019,NATD,GESM,SF125,Agrarökonomie,829
5408,2020,NATD,GESW,SF276,Wirtschaftsmathematik,2260
5409,2018,NATD,GESM,SF135,Rechtswissenschaft,47500
5410,2021,NATA,GESM,SF019-07,Friesisch (2007 aufgelöst),0
5411,2023,NATA,GESW,SF260,Bundeswehrverwaltung,0
5412,2021,NATD,GESW,SF268,Verkehrswesen,0
5413,2022,NATD,GESW,SF138,Agrarbiologie,325
5414,2020,NATD,GESW,SF036,Sonstige Regionalwissenschaften,238
5415,2023,NATD,GESM,SF134,Raumplanung,2441
5416,2021,NATA,GESW,SF086,"Katholische Theologie, - Religionslehre",148
5417,2023,NATA,GESW,SF020,Bergbau/Bergtechnik,275
5418,2019,NATA,GESM,SF185,Zahnmedizin,1044
5419,2021,NATD,GESW,SF028,Brauwesen/Getränketechnologie,126
5420,2022,NATA,GESW,SF078,Indologie,30
5421,2018,NATA,GESM,SF203,Industriedesign/Produktgestaltung,312
5422,2022,NATD,GESM,SF048,Elektrotechnik/Elektronik,35501
5423,2018,NATA,GESM,SF193,Kirchenmusik,39
5424,2023,NATA,GESW,SF166,Sportmanagement/Sportökonomie,148
5425,2023,NATD,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,417
5426,2023,NATA,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,26
5427,2020,NATD,GESM,SF181,Wirtschaftspädagogik,2585
5428,2020,NATA,GESM,SF252,Journalistik (ab 2008 zu SF303),0
5429,2018,NATA,GESM,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
5430,2018,NATA,GESM,SF109,Publizistik (ab 2008 zu SF303),0
5431,2020,NATA,GESM,SF012,Archäologie,188
5432,2018,NATA,GESW,SF141,Abfallwirtschaft,0
5433,2021,NATD,GESW,SF029,Sportwissenschaft,7363
5434,2019,NATD,GESW,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
5435,2020,NATA,GESW,SF096,Lebensmittelchemie,141
5436,2020,NATA,GESW,SF106,Tanzpädagogik,173
5437,2018,NATD,GESW,SF320,Ernährungswissenschaft,2944
5438,2018,NATD,GESM,SF136,Religionswissenschaft,644
5439,2018,NATA,GESW,SF287,Neue Medien,232
5440,2022,NATA,GESM,SF082,Holz-/Fasertechnik,34
5441,2022,NATD,GESM,SF287,Neue Medien,1145
5442,2020,NATD,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
5443,2023,NATA,GESM,SF227,Weinbau und Kellerwirtschaft,102
5444,2020,NATA,GESM,SF158,Turkologie,43
5445,2021,NATA,GESM,SF245,Sozialpädagogik,57
5446,2018,NATD,GESW,SF226,Verfahrenstechnik,3341
5447,2021,NATD,GESM,SF174,Volkskunde,258
5448,2022,NATD,GESM,SF141,Abfallwirtschaft,48
5449,2018,NATA,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
5450,2020,NATA,GESW,SF200,Computer- und Kommunikationstechniken,510
5451,2021,NATA,GESM,SF005,Klassische Philologie,34
5452,2018,NATD,GESW,SF070,Griechisch,187
5453,2019,NATA,GESW,SF134,Raumplanung,688
5454,2020,NATA,GESW,SF190,Sonderpädagogik,313
5455,2023,NATA,GESM,SF071,Haushalts- und Ernährungswissenschaft,205
5456,2020,NATD,GESW,SF371,Tierproduktion,233
5457,2018,NATD,GESM,SF132,Psychologie,20297
5458,2023,NATD,GESW,SF223,Nautik/Seefahrt,160
5459,2018,NATA,GESM,SF202,Fertigungs-/Produktionstechnik,1400
5460,2018,NATA,GESM,SF192,Dirigieren,107
5461,2019,NATD,GESM,SF222,Kommunikations- und Informationstechnik,4391
5462,2023,NATA,GESW,SF261,Innere Verwaltung,40
5463,2021,NATD,GESM,SF177,Werkstofftechnik,2468
5464,2023,NATA,GESM,SF075,Holzwirtschaft,29
5465,2020,NATD,GESW,SF131,Portugiesisch,53
5466,2022,NATD,GESW,SF231,Druck- und Reproduktionstechnik,757
5467,2021,NATA,GESW,SF183,Wirtschafts-/Sozialgeschichte,50
5468,2023,NATA,GESW,SF021,Betriebswirtschaftslehre,17941
5469,2019,NATD,GESW,SF065,Geologie/Paläontologie,151
5470,2023,NATD,GESW,SF129,Politikwissenschaft/Politologie,12240
5471,2018,NATA,GESM,SF098,Sportpädagogik/Sportpsychologie,195
5472,2022,NATA,GESW,SF175,Volkswirtschaftslehre,2798
5473,2018,NATA,GESM,SF108,Metalltechnik,7
5474,2023,NATD,GESM,SF135,Rechtswissenschaft,44262
5475,2020,NATD,GESW,SF277,Wirtschaftsinformatik,11179
5476,2023,NATA,GESW,SF167,Europäische Wirtschaft,231
5477,2021,NATD,GESW,SF123,Ingenieurinformatik/Technische Informatik,1571
5478,2019,NATA,GESM,SF184,Wirtschaftswissenschaften,5295
5479,2020,NATD,GESW,SF037,Archiv- und Dokumentationswissenschaft,241
5480,2022,NATD,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),3312
5481,2022,NATD,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",1399
5482,2021,NATD,GESW,SF269,Zoll- und Steuerverwaltung,3752
5483,2021,NATA,GESW,SF089,Verkehrsingenieurwesen,301
5484,2019,NATA,GESW,SF371,Tierproduktion,20
5485,2021,NATA,GESM,SF242,Innenarchitektur,101
5486,2021,NATA,GESM,SF002,Afrikanistik,160
5487,2019,NATA,GESW,SF131,Portugiesisch,23
5488,2020,NATA,GESW,SF009,Anthropologie (Humanbiologie),151
5489,2018,NATA,GESW,SF284,Angewandte Sprachwissenschaft,821
5490,2020,NATA,GESM,SF011,Arbeitslehre/Wirtschaftslehre,40
5491,2019,NATD,GESW,SF064,Naturschutz,512
5492,2020,NATA,GESM,SF157,Mikroelektronik,165
5493,2018,NATD,GESW,SF073,Judaistik/Hebräisch,329
5494,2019,NATA,GESW,SF277,Wirtschaftsinformatik,3109
5495,2021,NATA,GESM,SF148,Sozialwissenschaften,961
5496,2019,NATA,GESW,SF037,Archiv- und Dokumentationswissenschaft,29
5497,2018,NATD,GESM,SF039,Geowissenschaften allgemein,5780
5498,2022,NATA,GESM,SF235,Fahrzeugtechnik,2605
5499,2021,NATD,GESM,SF031,Byzantinistik,7
5500,2022,NATD,GESM,SF142,Schiffbau/Schiffstechnik,528
5501,2018,NATA,GESW,SF044,Ost- und Südosteuropa-Studien,142
5502,2020,NATA,GESW,SF093,Landespflege/Landschaftsgestaltung,282
5503,2020,NATA,GESW,SF103,Markscheidewesen,4
5504,2021,NATD,GESM,SF271,Deutsch als Fremdsprache oder als Zweitsprache,406
5505,2020,NATD,GESW,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,12303
5506,2019,NATD,GESM,SF128,Physik,31174
5507,2020,NATD,GESM,SF184,Wirtschaftswissenschaften,44022
5508,2018,NATA,GESM,SF201,Werken (technisch)/Technologie,3
5509,2018,NATA,GESM,SF191,Komposition,137
5510,2019,NATD,GESM,SF221,Bioinformatik,1302
5511,2018,NATD,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
5512,2023,NATD,GESW,SF222,Kommunikations- und Informationstechnik,578
5513,2019,NATA,GESW,SF038,Lateinamerika-Studien,104
5514,2023,NATA,GESM,SF074,Transport-/Fördertechnik,24
5515,2020,NATD,GESW,SF132,Psychologie,69510
5516,2022,NATD,GESW,SF230,Gesang,409
5517,2021,NATA,GESW,SF182,Internationale Betriebswirtschaft/Management,7545
5518,2022,NATD,GESM,SF144,Technische Kybernetik,266
5519,2018,NATA,GESM,SF097,Lebensmitteltechnologie,146
5520,2022,NATA,GESW,SF174,Volkskunde,118
5521,2018,NATA,GESM,SF107,Medizin (Allgemein-Medizin),5454
5522,2023,NATA,GESW,SF262,Bibliothekswesen,0
5523,2019,NATD,GESW,SF066,Geophysik,930
5524,2023,NATD,GESW,SF128,Physik,9801
5525,2020,NATD,GESW,SF038,Lateinamerika-Studien,296
5526,2022,NATD,GESW,SF136,Religionswissenschaft,806
5527,2021,NATA,GESW,SF088,Optoelektronik,36
5528,2023,NATD,GESM,SF136,Religionswissenschaft,395
5529,2023,NATA,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),122
5530,2021,NATD,GESW,SF124,Ozeanografie,10
5531,2019,NATA,GESM,SF183,Wirtschafts-/Sozialgeschichte,14
5532,2021,NATD,GESM,SF270,Berufs- und Wirtschaftspädagogik,730
5533,2020,NATA,GESM,SF010,Arabisch/Arabistik,94
5534,2023,NATA,GESW,SF168,Justizvollzug,0
5535,2023,NATD,GESM,SF230,Gesang,253
5536,2020,NATA,GESM,SF156,Tiermedizin/Veterinärmedizin,149
5537,2021,NATD,GESM,SF176,Werkerziehung,34
5538,2019,NATD,GESM,SF127,Philosophie,9538
5539,2022,NATD,GESM,SF143,Augenoptik,234
5540,2021,NATA,GESM,SF003,Agrarwissenschaft/Landwirtschaft,1137
5541,2020,NATA,GESW,SF094,Wasserbau,167
5542,2018,NATD,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),3896
5543,2019,NATA,GESW,SF132,Psychologie,5173
5544,2023,NATA,GESM,SF073,Judaistik/Hebräisch,51
5545,2020,NATA,GESW,SF104,Maschinenbau/-wesen,3036
5546,2022,NATA,GESM,SF080,Instrumentalmusik,2126
5547,2020,NATD,GESM,SF183,Wirtschafts-/Sozialgeschichte,110
5548,2021,NATD,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",6502
5549,2021,NATA,GESM,SF149,Soziologie,671
5550,2018,NATD,GESM,SF276,Wirtschaftsmathematik,4240
5551,2021,NATD,GESW,SF023,Bildende Kunst/Grafik,1642
5552,2023,NATA,GESW,SF161,Diakoniewissenschaft,27
5553,2021,NATA,GESW,SF333,Haushaltswissenschaft,1
5554,2021,NATD,GESW,SF263,Polizei/Verfassungsschutz,9455
5555,2021,NATD,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,20811
5556,2022,NATD,GESW,SF135,Rechtswissenschaft,61809
5557,2021,NATA,GESW,SF083,Islamwissenschaft,153
5558,2023,NATA,GESM,SF077,Wasserwirtschaft,319
5559,2018,NATD,GESM,SF036,Sonstige Regionalwissenschaften,140
5560,2019,NATD,GESM,SF464,Facility Management,1967
5561,2021,NATA,GESM,SF009,Anthropologie (Humanbiologie),70
5562,2018,NATA,GESM,SF200,Computer- und Kommunikationstechniken,1010
5563,2018,NATA,GESM,SF190,Sonderpädagogik,42
5564,2022,NATA,GESW,SF271,Deutsch als Fremdsprache oder als Zweitsprache,1251
5565,2018,NATD,GESW,SF075,Holzwirtschaft,85
5566,2021,NATD,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,4583
5567,2023,NATA,GESW,SF067,Germanistik/Deutsch,4041
5568,2018,NATD,GESM,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,47361
5569,2019,NATA,GESM,SF284,Angewandte Sprachwissenschaft,220
5570,2022,NATA,GESW,SF031,Byzantinistik,8
5571,2020,NATD,GESW,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
5572,2018,NATD,GESM,SF130,Westslawisch (allgemein und a.n.g.),16
5573,2021,NATD,GESW,SF169,Ethik,868
5574,2018,NATA,GESM,SF096,Lebensmittelchemie,46
5575,2022,NATA,GESW,SF177,Werkstofftechnik,578
5576,2018,NATA,GESM,SF106,Tanzpädagogik,71
5577,2023,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",418
5578,2022,NATD,GESM,SF042,Wirtschaftsrecht,7899
5579,2022,NATA,GESW,SF178,Wirtschafts-/Sozialgeografie,16
5580,2020,NATA,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
5581,2020,NATA,GESW,SF109,Publizistik (ab 2008 zu SF303),0
5582,2020,NATD,GESW,SF039,Geowissenschaften allgemein,3840
5583,2022,NATD,GESM,SF282,Biotechnologie,4365
5584,2020,NATD,GESM,SF084,Italienisch,212
5585,2023,NATD,GESW,SF074,Transport-/Fördertechnik,30
5586,2019,NATA,GESW,SF275,Wissenschaftsgeschichte/Technikgeschichte,1
5587,2020,NATA,GESM,SF155,Theaterwissenschaft,90
5588,2020,NATA,GESW,SF019-07,Friesisch (2007 aufgelöst),0
5589,2022,NATA,GESM,SF233,Nichtärztliche Heilberufe/Therapien,220
5590,2023,NATD,GESM,SF231,Druck- und Reproduktionstechnik,546
5591,2020,NATA,GESW,SF203,Industriedesign/Produktgestaltung,402
5592,2019,NATD,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,2481
5593,2020,NATA,GESW,SF193,Kirchenmusik,45
5594,2022,NATA,GESM,SF139,Russisch,27
5595,2021,NATA,GESM,SF102,Schauspiel,52
5596,2023,NATA,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
5597,2021,NATD,GESM,SF273,Mittlere und neuere Geschichte,423
5598,2022,NATD,GESM,SF188,Allgemeine Literaturwissenschaft,739
5599,2021,NATD,GESM,SF429,Stahlbau,64
5600,2018,NATA,GESW,SF144,Technische Kybernetik,10
5601,2019,NATA,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,332
5602,2021,NATA,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",212
5603,2021,NATD,GESW,SF264,Sozialversicherung,1788
5604,2022,NATD,GESW,SF134,Raumplanung,2486
5605,2023,NATD,GESM,SF138,Agrarbiologie,288
5606,2023,NATA,GESM,SF076,Hütten- und Gießereiwesen,166
5607,2021,NATA,GESW,SF082,Holz-/Fasertechnik,8
5608,2018,NATA,GESW,SF146,Slawistik (Slawische Philologie),455
5609,2018,NATD,GESM,SF277,Wirtschaftsinformatik,43722
5610,2021,NATD,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,2157
5611,2021,NATA,GESM,SF094,Wasserbau,209
5612,2021,NATD,GESM,SF178,Wirtschafts-/Sozialgeografie,251
5613,2022,NATA,GESW,SF270,Berufs- und Wirtschaftspädagogik,105
5614,2019,NATD,GESM,SF223,Nautik/Seefahrt,598
5615,2018,NATD,GESM,SF037,Archiv- und Dokumentationswissenschaft,133
5616,2023,NATA,GESW,SF162,Caritaswissenschaft,8
5617,2022,NATA,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",1797
5618,2023,NATD,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),4000
5619,2023,NATD,GESM,SF232,Gesundheitswissenschaften/-management,9119
5620,2020,NATD,GESW,SF134,Raumplanung,2453
5621,2018,NATD,GESM,SF371,Tierproduktion,78
5622,2020,NATD,GESM,SF333,Haushaltswissenschaft,43
5623,2019,NATA,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),17
5624,2018,NATA,GESM,SF095,Latein,49
5625,2022,NATA,GESW,SF176,Werkerziehung,1
5626,2018,NATA,GESM,SF105,Mathematik,3253
5627,2018,NATD,GESM,SF131,Portugiesisch,35
5628,2023,NATA,GESW,SF068,Geschichte,1263
5629,2022,NATD,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),495
5630,2020,NATD,GESM,SF083,Islamwissenschaft,370
5631,2019,NATA,GESW,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,3731
5632,2022,NATD,GESM,SF043,Neugriechisch,14
5633,2020,NATA,GESM,SF154,Lernbereich Gesellschaftslehre,4
5634,2022,NATA,GESM,SF234,Pflegewissenschaft/-management,201
5635,2019,NATA,GESM,SF044,Ost- und Südosteuropa-Studien,55
5636,2020,NATA,GESW,SF204,Malerei,149
5637,2023,NATD,GESW,SF073,Judaistik/Hebräisch,198
5638,2019,NATA,GESW,SF130,Westslawisch (allgemein und a.n.g.),5
5639,2020,NATA,GESW,SF194,Tonmeister,15
5640,2019,NATA,GESW,SF036,Sonstige Regionalwissenschaften,127
5641,2018,NATD,GESM,SF038,Lateinamerika-Studien,136
5642,2018,NATD,GESW,SF074,Transport-/Fördertechnik,52
5643,2021,NATD,GESM,SF032,Chemie,20683
5644,2022,NATD,GESM,SF189,Niederdeutsch,1
5645,2018,NATA,GESW,SF385,Geoökologie,58
5646,2019,NATA,GESW,SF276,Wirtschaftsmathematik,812
5647,2021,NATD,GESM,SF272,Alte Geschichte,135
5648,2018,NATA,GESW,SF145,Sinologie/Koreanistik,577
5649,2019,NATD,GESM,SF129,Politikwissenschaft/Politologie,15697
5650,2021,NATA,GESM,SF093,Landespflege/Landschaftsgestaltung,115
5651,2021,NATA,GESW,SF081,Iranistik,40
5652,2021,NATA,GESM,SF103,Markscheidewesen,8
5653,2019,NATD,GESW,SF215,Gesundheitstechnik,4925
5654,2018,NATD,GESM,SF034,Dänisch,15
5655,2018,NATA,GESW,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),786
5656,2023,NATD,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,1665
5657,2021,NATA,GESM,SF007,Angewandte Kunst,134
5658,2018,NATA,GESM,SF094,Wasserbau,170
5659,2018,NATD,GESW,SF077,Wasserwirtschaft,400
5660,2023,NATD,GESM,SF139,Russisch,129
5661,2021,NATD,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,385
5662,2018,NATA,GESM,SF104,Maschinenbau/-wesen,18387
5663,2019,NATD,GESM,SF320,Ernährungswissenschaft,708
5664,2023,NATA,GESW,SF163,Rhythmik,12
5665,2021,NATD,GESW,SF265,Bankwesen,340
5666,2021,NATD,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,21
5667,2022,NATD,GESW,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
5668,2021,NATA,GESW,SF085,Japanologie,280
5669,2023,NATA,GESM,SF173,Ethnologie,257
5670,2019,NATA,GESM,SF042,Wirtschaftsrecht,695
5671,2023,NATD,GESW,SF227,Weinbau und Kellerwirtschaft,313
5672,2023,NATD,GESW,SF071,Haushalts- und Ernährungswissenschaft,4736
5673,2022,NATA,GESW,SF273,Mittlere und neuere Geschichte,38
5674,2023,NATD,GESM,SF233,Nichtärztliche Heilberufe/Therapien,2907
5675,2023,NATA,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,3212
5676,2022,NATA,GESM,SF230,Gesang,276
5677,2018,NATD,GESM,SF274,Tourismuswirtschaft,1840
5678,2021,NATD,GESW,SF025,Biochemie,4323
5679,2019,NATA,GESM,SF282,Biotechnologie,797
5680,2022,NATA,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,859
5681,2022,NATA,GESW,SF429,Stahlbau,1
5682,2022,NATD,GESW,SF039,Geowissenschaften allgemein,3610
5683,2020,NATA,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,293
5684,2020,NATD,GESW,SF135,Rechtswissenschaft,62112
5685,2023,NATA,GESM,SF079,Informatik,28720
5686,2019,NATD,GESW,SF060,Gartenbau,791
5687,2022,NATA,GESW,SF034,Dänisch,1
5688,2019,NATA,GESW,SF273,Mittlere und neuere Geschichte,40
5689,2020,NATA,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",2
5690,2020,NATA,GESM,SF548,Ur- und Frühgeschichte,41
5691,2021,NATA,GESW,SF019-07,Friesisch (2007 aufgelöst),0
5692,2022,NATA,GESM,SF231,Druck- und Reproduktionstechnik,106
5693,2019,NATA,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,796
5694,2019,NATA,GESM,SF189,Niederdeutsch,0
5695,2018,NATA,GESM,SF019-07,Friesisch (2007 aufgelöst),0
5696,2022,NATD,GESM,SF044,Ost- und Südosteuropa-Studien,123
5697,2019,NATD,GESW,SF310,Regenerative Energien,595
5698,2020,NATA,GESW,SF097,Lebensmitteltechnologie,256
5699,2020,NATA,GESW,SF107,Medizin (Allgemein-Medizin),7349
5700,2019,NATA,GESW,SF429,Stahlbau,0
5701,2019,NATA,GESM,SF043,Neugriechisch,19
5702,2020,NATD,GESM,SF180,Kaukasistik,0
5703,2019,NATD,GESM,SF070,Griechisch,194
5704,2018,NATD,GESW,SF171,Vermessungswesen (Geodäsie),1382
5705,2019,NATA,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,1528
5706,2020,NATA,GESM,SF059,Französisch,166
5707,2021,NATA,GESM,SF090,Lernbereich Geisteswissenschaften,63
5708,2018,NATA,GESW,SF142,Schiffbau/Schiffstechnik,46
5709,2020,NATA,GESW,SF201,Werken (technisch)/Technologie,27
5710,2021,NATA,GESM,SF006,Amerikanistik/Amerikakunde,404
5711,2019,NATD,GESM,SF226,Verfahrenstechnik,5360
5712,2020,NATA,GESW,SF191,Komposition,114
5713,2022,NATA,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",177
5714,2019,NATD,GESW,SF216,Glastechnik/Keramik,41
5715,2022,NATD,GESM,SF284,Angewandte Sprachwissenschaft,879
5716,2020,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",2767
5717,2023,NATD,GESW,SF320,Ernährungswissenschaft,5138
5718,2018,NATA,GESM,SF093,Landespflege/Landschaftsgestaltung,126
5719,2021,NATA,GESM,SF008,Anglistik/Englisch,1431
5720,2018,NATA,GESM,SF103,Markscheidewesen,1
5721,2018,NATD,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,344
5722,2021,NATD,GESW,SF266,Finanzverwaltung,1399
5723,2022,NATD,GESW,SF132,Psychologie,77085
5724,2018,NATD,GESW,SF076,Hütten- und Gießereiwesen,173
5725,2021,NATD,GESM,SF034,Dänisch,17
5726,2021,NATA,GESW,SF084,Italienisch,295
5727,2020,NATD,GESW,SF230,Gesang,484
5728,2023,NATA,GESM,SF172,Verwaltungswissenschaft/-wesen,331
5729,2021,NATD,GESW,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",712
5730,2022,NATD,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
5731,2022,NATA,GESW,SF272,Alte Geschichte,17
5732,2018,NATA,GESM,SF009,Anthropologie (Humanbiologie),109
5733,2019,NATA,GESM,SF041,Sonstiges Orientierungsstudium,0
5734,2023,NATA,GESW,SF164,Jazz und Popularmusik,94
5735,2023,NATD,GESW,SF226,Verfahrenstechnik,2480
5736,2023,NATD,GESW,SF070,Griechisch,118
5737,2022,NATD,GESW,SF038,Lateinamerika-Studien,208
5738,2022,NATA,GESW,SF032,Chemie,3709
5739,2020,NATA,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
5740,2023,NATD,GESM,SF234,Pflegewissenschaft/-management,3184
5741,2020,NATD,GESW,SF136,Religionswissenschaft,958
5742,2023,NATA,GESM,SF078,Indologie,21
5743,2018,NATD,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,20
5744,2021,NATD,GESW,SF026,Biologie,31108
5745,2022,NATA,GESM,SF232,Gesundheitswissenschaften/-management,988
5746,2019,NATD,GESW,SF061,Meliorationswesen,0
5747,2020,NATA,GESW,SF098,Sportpädagogik/Sportpsychologie,96
5748,2022,NATA,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,1376
5749,2020,NATA,GESW,SF108,Metalltechnik,4
5750,2020,NATA,GESM,SF058,"Forstwissenschaft, -wirtschaft",493
5751,2019,NATA,GESM,SF188,Allgemeine Literaturwissenschaft,145
5752,2019,NATA,GESW,SF274,Tourismuswirtschaft,945
5753,2018,NATA,GESW,SF143,Augenoptik,31
5754,2021,NATD,GESM,SF274,Tourismuswirtschaft,2024
5755,2021,NATA,GESM,SF091,Kunsterziehung,110
5756,2020,NATA,GESW,SF202,Fertigungs-/Produktionstechnik,261
5757,2018,NATD,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
5758,2019,NATD,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,375
5759,2022,NATD,GESW,SF131,Portugiesisch,43
5760,2020,NATA,GESW,SF192,Dirigieren,67
5761,2021,NATA,GESM,SF101,Restaurierungskunde,13
5762,2023,NATA,GESM,SF171,Vermessungswesen (Geodäsie),865
5763,2019,NATA,GESW,SF034,Dänisch,0
5764,2020,NATD,GESM,SF085,Japanologie,1418
5765,2019,NATD,GESW,SF457,Umwelttechnik (einschließlich Recycling),2644
5766,2021,NATA,GESM,SF247,Medizinische Informatik,495
5767,2022,NATA,GESM,SF138,Agrarbiologie,269
5768,2022,NATD,GESW,SF371,Tierproduktion,188
5769,2021,NATA,GESW,SF235,Fahrzeugtechnik,290
5770,2019,NATA,GESW,SF235,Fahrzeugtechnik,326
5771,2019,NATD,GESW,SF165,Orchestermusik,396
5772,2022,NATA,GESW,SF227,Weinbau und Kellerwirtschaft,124
5773,2023,NATA,GESM,SF175,Volkswirtschaftslehre,2914
5774,2021,NATD,GESW,SF165,Orchestermusik,327
5775,2022,NATA,GESM,SF183,Wirtschafts-/Sozialgeschichte,16
5776,2020,NATA,GESM,SF390,Archäometrie (Ingenieurarchäologie),3
5777,2023,NATA,GESW,SF361,Schulpädagogik,35
5778,2020,NATA,GESM,SF150,Spanisch,212
5779,2018,NATA,GESM,SF150,Spanisch,229
5780,2020,NATD,GESM,SF080,Instrumentalmusik,1314
5781,2020,NATD,GESW,SF231,Druck- und Reproduktionstechnik,753
5782,2023,NATA,GESW,SF121,Medieninformatik,1043
5783,2021,NATA,GESM,SF142,Schiffbau/Schiffstechnik,252
5784,2022,NATD,GESM,SF149,Soziologie,5852
5785,2022,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,6619
5786,2022,NATA,GESM,SF089,Verkehrsingenieurwesen,913
5787,2020,NATA,GESW,SF208,Soziale Arbeit,3316
5788,2023,NATD,GESM,SF235,Fahrzeugtechnik,7358
5789,2020,NATA,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
5790,2018,NATA,GESM,SF390,Archäometrie (Ingenieurarchäologie),1
5791,2020,NATA,GESW,SF207,Sorabistik,5
