,acyear,nationality,gender,subj_code,subj_name,stud_count
1800,2020,NATA,GESM,SF132,Psychologie,307
1801,2021,NATA,GESM,SF365,Pädagogik der frühen Kindheit,6
1802,2023,NATD,GESM,SF254,Sachunterricht (einschließlich Schulgarten),32
1803,2018,NATA,GESW,SF261,Innere Verwaltung,24
1804,2019,NATA,GESM,SF066,Geophysik,34
1805,2021,NATD,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",31
1806,2020,NATA,GESW,SF226,Verfahrenstechnik,142
1807,2019,NATA,GESW,SF254,Sachunterricht (einschließlich Schulgarten),3
1808,2021,NATA,GESM,SF125,Agrarökonomie,102
1809,2018,NATD,GESW,SF106,Tanzpädagogik,13
1810,2018,NATA,GESW,SF021,Betriebswirtschaftslehre,3723
1811,2023,NATA,GESM,SF107,Medizin (Allgemein-Medizin),755
1812,2019,NATA,GESW,SF014,Astrophysik und Astronomie,25
1813,2018,NATD,GESM,SF016,Baltistik,2
1814,2022,NATA,GESM,SF212,Feinwerktechnik,6
1815,2018,NATD,GESW,SF096,Lebensmittelchemie,252
1816,2021,NATD,GESM,SF054,Film und Fernsehen,137
1817,2019,NATD,GESW,SF183,Wirtschafts-/Sozialgeschichte,3
1818,2019,NATD,GESM,SF005,Klassische Philologie,13
1819,2020,NATA,GESW,SF070,Griechisch,8
1820,2023,NATA,GESM,SF191,Komposition,26
1821,2018,NATA,GESW,SF167,Europäische Wirtschaft,78
1822,2021,NATD,GESM,SF294,Materialwissenschaften,96
1823,2022,NATD,GESM,SF261,Innere Verwaltung,377
1824,2020,NATA,GESM,SF038,Lateinamerika-Studien,6
1825,2022,NATD,GESW,SF111,Mineralogie,8
1826,2018,NATD,GESM,SF012,Archäologie,432
1827,2022,NATD,GESM,SF169,Ethik,20
1828,2018,NATD,GESW,SF109,Publizistik (ab 2008 zu SF303),0
1829,2020,NATD,GESW,SF011,Arbeitslehre/Wirtschaftslehre,204
1830,2018,NATD,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
1831,2021,NATD,GESM,SF057,Luft- und Raumfahrttechnik,681
1832,2023,NATA,GESM,SF195,Gesundheitspädagogik,17
1833,2019,NATD,GESM,SF102,Schauspiel,24
1834,2018,NATD,GESM,SF158,Turkologie,5
1835,2022,NATD,GESM,SF023,Bildende Kunst/Grafik,80
1836,2022,NATA,GESW,SF305,Medientechnik,55
1837,2022,NATD,GESW,SF017,Bauingenieurwesen/Ingenieurbau,2059
1838,2023,NATD,GESM,SF255,Archivwesen,24
1839,2020,NATD,GESW,SF157,Mikroelektronik,0
1840,2021,NATA,GESW,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
1841,2019,NATA,GESM,SF064,Naturschutz,28
1842,2023,NATA,GESW,SF141,Abfallwirtschaft,1
1843,2021,NATD,GESW,SF149,Soziologie,1613
1844,2022,NATA,GESW,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
1845,2023,NATD,GESW,SF093,Landespflege/Landschaftsgestaltung,402
1846,2018,NATA,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),576
1847,2020,NATA,GESM,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,1386
1848,2022,NATD,GESW,SF257,Arbeits- und Berufsberatung,81
1849,2023,NATD,GESM,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,6
1850,2018,NATD,GESM,SF252,Journalistik (ab 2008 zu SF303),0
1851,2021,NATD,GESW,SF003,Agrarwissenschaft/Landwirtschaft,755
1852,2023,NATD,GESW,SF103,Markscheidewesen,0
1853,2023,NATA,GESW,SF287,Neue Medien,77
1854,2023,NATA,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
1855,2020,NATA,GESM,SF131,Portugiesisch,0
1856,2018,NATA,GESW,SF164,Jazz und Popularmusik,18
1857,2022,NATD,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),89
1858,2020,NATA,GESM,SF277,Wirtschaftsinformatik,844
1859,2020,NATA,GESW,SF129,Politikwissenschaft/Politologie,644
1860,2021,NATA,GESM,SF122,"Orientalistik, Altorientalistik",16
1861,2018,NATD,GESM,SF159,Edelstein- und Schmuckdesign,3
1862,2020,NATA,GESM,SF037,Archiv- und Dokumentationswissenschaft,4
1863,2021,NATA,GESW,SF216,Glastechnik/Keramik,0
1864,2020,NATD,GESM,SF064,Naturschutz,13
1865,2023,NATA,GESM,SF204,Malerei,13
1866,2019,NATD,GESW,SF184,Wirtschaftswissenschaften,4046
1867,2018,NATD,GESW,SF193,Kirchenmusik,15
1868,2019,NATD,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",320
1869,2021,NATA,GESM,SF268,Verkehrswesen,0
1870,2022,NATA,GESW,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",79
1871,2023,NATA,GESM,SF194,Tonmeister,27
1872,2018,NATD,GESW,SF203,Industriedesign/Produktgestaltung,203
1873,2021,NATD,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
1874,2022,NATD,GESM,SF262,Bibliothekswesen,2
1875,2019,NATA,GESW,SF011,Arbeitslehre/Wirtschaftslehre,8
1876,2019,NATD,GESM,SF008,Anglistik/Englisch,1666
1877,2020,NATA,GESW,SF223,Nautik/Seefahrt,9
1878,2021,NATA,GESM,SF028,Brauwesen/Getränketechnologie,12
1879,2019,NATA,GESW,SF157,Mikroelektronik,5
1880,2022,NATA,GESM,SF115,Grundschul-/Primärstufenpädagogik,5
1881,2018,NATD,GESM,SF253,Sozialwesen,654
1882,2023,NATD,GESW,SF102,Schauspiel,29
1883,2021,NATA,GESW,SF310,Regenerative Energien,40
1884,2018,NATA,GESM,SF071,Haushalts- und Ernährungswissenschaft,29
1885,2020,NATA,GESW,SF464,Facility Management,21
1886,2022,NATD,GESW,SF256,Rechtspflege,691
1887,2018,NATD,GESM,SF013,Architektur,1735
1888,2019,NATD,GESM,SF091,Kunsterziehung,90
1889,2018,NATD,GESW,SF108,Metalltechnik,23
1890,2022,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,198
1891,2019,NATD,GESW,SF186,Lernbereich Naturwissenschaft/Sachunterricht,872
1892,2022,NATD,GESW,SF110,Meteorologie,98
1893,2018,NATA,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,6
1894,2022,NATA,GESW,SF294,Materialwissenschaften,75
1895,2018,NATD,GESW,SF098,Sportpädagogik/Sportpsychologie,561
1896,2021,NATD,GESM,SF056,Finno-Ugristik,5
1897,2021,NATA,GESW,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
1898,2019,NATD,GESM,SF101,Restaurierungskunde,13
1899,2020,NATD,GESW,SF252,Journalistik (ab 2008 zu SF303),0
1900,2019,NATA,GESM,SF219,Kunststofftechnik,8
1901,2021,NATD,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),1204
1902,2023,NATA,GESW,SF142,Schiffbau/Schiffstechnik,2
1903,2023,NATD,GESW,SF008,Anglistik/Englisch,4381
1904,2022,NATD,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,69
1905,2022,NATA,GESW,SF054,Film und Fernsehen,78
1906,2023,NATD,GESM,SF256,Rechtspflege,219
1907,2020,NATD,GESW,SF012,Archäologie,587
1908,2019,NATA,GESM,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
1909,2023,NATD,GESW,SF092,"Kunstgeschichte, Kunstwissenschaft",1010
1910,2022,NATD,GESW,SF016,Baltistik,1
1911,2018,NATA,GESM,SF227,Weinbau und Kellerwirtschaft,41
1912,2020,NATD,GESW,SF158,Turkologie,25
1913,2023,NATD,GESM,SF016,Baltistik,0
1914,2023,NATA,GESW,SF048,Elektrotechnik/Elektronik,790
1915,2020,NATA,GESM,SF130,Westslawisch (allgemein und a.n.g.),0
1916,2021,NATD,GESM,SF390,Archäometrie (Ingenieurarchäologie),1
1917,2020,NATA,GESM,SF276,Wirtschaftsmathematik,80
1918,2019,NATA,GESW,SF252,Journalistik (ab 2008 zu SF303),0
1919,2021,NATA,GESM,SF123,Ingenieurinformatik/Technische Informatik,596
1920,2022,NATA,GESM,SF210,Verkehrswirtschaft,43
1921,2023,NATD,GESM,SF110,Meteorologie,116
1922,2023,NATD,GESW,SF009,Anthropologie (Humanbiologie),59
1923,2020,NATD,GESM,SF219,Kunststofftechnik,71
1924,2019,NATD,GESW,SF185,Zahnmedizin,843
1925,2019,NATD,GESM,SF247,Medizinische Informatik,225
1926,2021,NATA,GESM,SF269,Zoll- und Steuerverwaltung,3
1927,2022,NATA,GESM,SF116,Textilgestaltung,20
1928,2023,NATA,GESM,SF193,Kirchenmusik,2
1929,2018,NATA,GESW,SF165,Orchestermusik,145
1930,2021,NATA,GESW,SF457,Umwelttechnik (einschließlich Recycling),111
1931,2022,NATD,GESM,SF263,Polizei/Verfassungsschutz,3159
1932,2020,NATA,GESM,SF036,Sonstige Regionalwissenschaften,7
1933,2020,NATA,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,33
1934,2018,NATD,GESW,SF192,Dirigieren,2
1935,2021,NATA,GESM,SF029,Sportwissenschaft,165
1936,2019,NATA,GESW,SF158,Turkologie,14
1937,2022,NATA,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",3
1938,2019,NATA,GESW,SF012,Archäologie,47
1939,2018,NATD,GESW,SF202,Fertigungs-/Produktionstechnik,92
1940,2021,NATD,GESM,SF150,Spanisch,107
1941,2019,NATD,GESM,SF007,Angewandte Kunst,116
1942,2020,NATD,GESM,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
1943,2023,NATA,GESM,SF203,Industriedesign/Produktgestaltung,61
1944,2018,NATA,GESM,SF070,Griechisch,11
1945,2021,NATD,GESM,SF059,Französisch,87
1946,2022,NATD,GESW,SF255,Archivwesen,25
1947,2023,NATA,GESM,SF197,Holzbau,2
1948,2023,NATD,GESM,SF017,Bauingenieurwesen/Ingenieurbau,4807
1949,2021,NATA,GESM,SF129,Politikwissenschaft/Politologie,583
1950,2018,NATD,GESM,SF156,Tiermedizin/Veterinärmedizin,143
1951,2018,NATA,GESW,SF025,Biochemie,210
1952,2018,NATA,GESM,SF320,Ernährungswissenschaft,20
1953,2023,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
1954,2020,NATD,GESW,SF253,Sozialwesen,2734
1955,2023,NATA,GESW,SF041,Sonstiges Orientierungsstudium,4
1956,2021,NATD,GESW,SF143,Augenoptik,87
1957,2023,NATA,GESM,SF207,Sorabistik,0
1958,2021,NATA,GESW,SF119,Niederländisch,7
1959,2022,NATD,GESM,SF069,Grafikdesign/Kommunikationsgestaltung,839
1960,2022,NATA,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
1961,2023,NATD,GESW,SF193,Kirchenmusik,9
1962,2020,NATD,GESW,SF013,Architektur,3045
1963,2023,NATD,GESM,SF111,Mineralogie,12
1964,2019,NATA,GESM,SF019-07,Friesisch (2007 aufgelöst),0
1965,2023,NATA,GESW,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,57
1966,2023,NATD,GESW,SF203,Industriedesign/Produktgestaltung,198
1967,2022,NATD,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,8
1968,2018,NATA,GESM,SF226,Verfahrenstechnik,227
1969,2023,NATD,GESM,SF257,Arbeits- und Berufsberatung,29
1970,2020,NATD,GESW,SF159,Edelstein- und Schmuckdesign,1
1971,2018,NATD,GESM,SF010,Arabisch/Arabistik,13
1972,2021,NATD,GESW,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),326
1973,2022,NATA,GESM,SF353,Pflanzenproduktion,2
1974,2022,NATD,GESM,SF162,Caritaswissenschaft,1
1975,2019,NATD,GESW,SF084,Italienisch,74
1976,2022,NATA,GESW,SF058,"Forstwissenschaft, -wirtschaft",114
1977,2020,NATA,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,0
1978,2022,NATA,GESM,SF113,Musikerziehung,27
1979,2020,NATA,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,20
1980,2019,NATA,GESM,SF165,Orchestermusik,95
1981,2022,NATD,GESM,SF068,Geschichte,1907
1982,2020,NATA,GESW,SF073,Judaistik/Hebräisch,2
1983,2023,NATD,GESW,SF194,Tonmeister,6
1984,2018,NATD,GESW,SF205,Bildhauerei/Plastik,10
1985,2018,NATA,GESW,SF264,Sozialversicherung,11
1986,2021,NATD,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
1987,2022,NATA,GESM,SF259,Auswärtige Angelegenheiten,0
1988,2019,NATD,GESM,SF104,Maschinenbau/-wesen,9473
1989,2018,NATD,GESW,SF195,Gesundheitspädagogik,701
1990,2019,NATA,GESW,SF155,Theaterwissenschaft,65
1991,2023,NATA,GESM,SF050,Geografie/Erdkunde,108
1992,2021,NATA,GESM,SF222,Kommunikations- und Informationstechnik,362
1993,2022,NATA,GESM,SF019,Orientierungsstudium MINT,0
1994,2023,NATA,GESM,SF300,Biomedizin,42
1995,2018,NATA,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,121
1996,2023,NATA,GESW,SF280,Kartografie,20
1997,2019,NATD,GESM,SF094,Wasserbau,103
1998,2023,NATA,GESM,SF290,Sonstige Fächer,498
1999,2018,NATD,GESM,SF011,Arbeitslehre/Wirtschaftslehre,88
2000,2021,NATD,GESW,SF144,Technische Kybernetik,8
2001,2023,NATA,GESW,SF282,Biotechnologie,423
2002,2018,NATA,GESW,SF026,Biologie,949
2003,2022,NATD,GESW,SF014,Astrophysik und Astronomie,0
2004,2018,NATA,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,53
2005,2021,NATD,GESM,SF058,"Forstwissenschaft, -wirtschaft",525
2006,2022,NATA,GESW,SF390,Archäometrie (Ingenieurarchäologie),1
2007,2023,NATD,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,21
2008,2018,NATD,GESM,SF157,Mikroelektronik,0
2009,2023,NATA,GESW,SF042,Wirtschaftsrecht,176
2010,2023,NATA,GESM,SF206,Polnisch,0
2011,2021,NATA,GESW,SF118,Technomathematik,26
2012,2022,NATA,GESW,SF150,Spanisch,134
2013,2022,NATD,GESW,SF254,Sachunterricht (einschließlich Schulgarten),136
2014,2023,NATA,GESM,SF196,Studienkolleg,0
2015,2023,NATA,GESW,SF188,Allgemeine Literaturwissenschaft,143
2016,2019,NATA,GESM,SF163,Rhythmik,0
2017,2023,NATD,GESW,SF192,Dirigieren,1
2018,2020,NATD,GESW,SF254,Sachunterricht (einschließlich Schulgarten),77
2019,2023,NATD,GESW,SF202,Fertigungs-/Produktionstechnik,43
2020,2022,NATA,GESW,SF056,Finno-Ugristik,1
2021,2020,NATA,GESM,SF273,Mittlere und neuere Geschichte,4
2022,2023,NATD,GESM,SF258,Arbeitsverwaltung,67
2023,2020,NATD,GESW,SF014,Astrophysik und Astronomie,0
2024,2022,NATA,GESW,SF057,Luft- und Raumfahrttechnik,75
2025,2023,NATD,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
2026,2020,NATA,GESM,SF274,Tourismuswirtschaft,128
2027,2019,NATA,GESW,SF010,Arabisch/Arabistik,10
2028,2019,NATD,GESM,SF009,Anthropologie (Humanbiologie),6
2029,2023,NATD,GESW,SF109,Publizistik (ab 2008 zu SF303),0
2030,2019,NATD,GESW,SF085,Japanologie,309
2031,2020,NATA,GESW,SF074,Transport-/Fördertechnik,0
2032,2020,NATD,GESM,SF213,Versorgungstechnik,375
2033,2020,NATA,GESM,SF034,Dänisch,0
2034,2019,NATA,GESM,SF164,Jazz und Popularmusik,42
2035,2019,NATD,GESM,SF093,Landespflege/Landschaftsgestaltung,301
2036,2018,NATD,GESW,SF194,Tonmeister,6
2037,2019,NATA,GESW,SF156,Tiermedizin/Veterinärmedizin,113
2038,2021,NATA,GESM,SF223,Nautik/Seefahrt,58
2039,2018,NATD,GESW,SF204,Malerei,18
2040,2021,NATD,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,120
2041,2019,NATD,GESM,SF103,Markscheidewesen,2
2042,2021,NATA,GESW,SF215,Gesundheitstechnik,323
2043,2023,NATA,GESM,SF205,Bildhauerei/Plastik,5
2044,2020,NATD,GESM,SF119,Niederländisch,14
2045,2022,NATA,GESM,SF114,Musikwissenschaft/-geschichte,30
2046,2018,NATA,GESW,SF265,Bankwesen,1
2047,2022,NATD,GESM,SF163,Rhythmik,0
2048,2021,NATD,GESM,SF548,Ur- und Frühgeschichte,23
2049,2022,NATD,GESW,SF013,Architektur,2710
2050,2018,NATA,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,208
2051,2023,NATD,GESM,SF259,Auswärtige Angelegenheiten,30
2052,2021,NATD,GESW,SF385,Geoökologie,64
2053,2023,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",39
2054,2018,NATA,GESW,SF169,Ethik,11
2055,2018,NATA,GESM,SF464,Facility Management,10
2056,2021,NATA,GESW,SF211,Energieverfahrenstechnik,30
2057,2021,NATD,GESW,SF145,Sinologie/Koreanistik,299
2058,2023,NATA,GESM,SF209,Tschechisch,0
2059,2018,NATD,GESW,SF207,Sorabistik,6
2060,2021,NATD,GESM,SF155,Theaterwissenschaft,59
2061,2022,NATD,GESW,SF253,Sozialwesen,2411
2062,2018,NATD,GESW,SF197,Holzbau,21
2063,2023,NATD,GESM,SF019,Orientierungsstudium MINT,4
2064,2019,NATD,GESM,SF200,Computer- und Kommunikationstechniken,410
2065,2018,NATD,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2066,2023,NATA,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),5
2067,2023,NATD,GESM,SF353,Pflanzenproduktion,28
2068,2020,NATD,GESW,SF255,Archivwesen,29
2069,2023,NATA,GESW,SF043,Neugriechisch,2
2070,2019,NATA,GESM,SF162,Caritaswissenschaft,2
2071,2020,NATD,GESM,SF310,Regenerative Energien,407
2072,2020,NATD,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,11
2073,2020,NATA,GESM,SF272,Alte Geschichte,2
2074,2023,NATD,GESW,SF191,Komposition,2
2075,2022,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
2076,2022,NATD,GESW,SF159,Edelstein- und Schmuckdesign,5
2077,2023,NATA,GESM,SF199,Lernbereich Technik,1
2078,2023,NATD,GESM,SF113,Musikerziehung,216
2079,2018,NATD,GESM,SF154,Lernbereich Gesellschaftslehre,11
2080,2023,NATA,GESW,SF189,Niederdeutsch,0
2081,2023,NATD,GESW,SF201,Werken (technisch)/Technologie,24
2082,2020,NATA,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,195
2083,2019,NATA,GESM,SF069,Grafikdesign/Kommunikationsgestaltung,299
2084,2019,NATD,GESW,SF180,Kaukasistik,0
2085,2020,NATD,GESM,SF060,Gartenbau,141
2086,2019,NATD,GESM,SF096,Lebensmittelchemie,99
2087,2020,NATA,GESM,SF429,Stahlbau,0
2088,2023,NATD,GESW,SF098,Sportpädagogik/Sportpsychologie,483
2089,2020,NATD,GESM,SF216,Glastechnik/Keramik,15
2090,2022,NATA,GESM,SF257,Arbeits- und Berufsberatung,2
2091,2018,NATA,GESW,SF262,Bibliothekswesen,0
2092,2019,NATD,GESW,SF086,"Katholische Theologie, - Religionslehre",419
2093,2023,NATD,GESW,SF108,Metalltechnik,4
2094,2020,NATA,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,551
2095,2019,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
2096,2020,NATA,GESW,SF227,Weinbau und Kellerwirtschaft,28
2097,2021,NATA,GESM,SF220,Milch- und Molkereiwirtschaft,2
2098,2022,NATA,GESM,SF111,Mineralogie,12
2099,2019,NATA,GESW,SF059,Französisch,123
2100,2023,NATA,GESM,SF302,Medienwissenschaft,72
2101,2018,NATA,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),34
2102,2023,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,27
2103,2020,NATA,GESW,SF071,Haushalts- und Ernährungswissenschaft,81
2104,2019,NATD,GESM,SF190,Sonderpädagogik,282
2105,2022,NATD,GESW,SF252,Journalistik (ab 2008 zu SF303),0
2106,2018,NATA,GESW,SF168,Justizvollzug,0
2107,2019,NATD,GESM,SF106,Tanzpädagogik,6
2108,2022,NATD,GESM,SF164,Jazz und Popularmusik,75
2109,2020,NATA,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,15
2110,2021,NATA,GESM,SF126,Pharmazie,130
2111,2022,NATA,GESM,SF017,Bauingenieurwesen/Ingenieurbau,1415
2112,2018,NATD,GESM,SF155,Theaterwissenschaft,66
2113,2021,NATA,GESW,SF212,Feinwerktechnik,1
2114,2023,NATD,GESW,SF200,Computer- und Kommunikationstechniken,296
2115,2023,NATA,GESM,SF208,Soziale Arbeit,127
2116,2022,NATD,GESW,SF158,Turkologie,19
2117,2023,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
2118,2021,NATA,GESM,SF128,Physik,1083
2119,2023,NATA,GESW,SF284,Angewandte Sprachwissenschaft,131
2120,2022,NATD,GESW,SF012,Archäologie,717
2121,2018,NATA,GESM,SF223,Nautik/Seefahrt,46
2122,2018,NATD,GESW,SF206,Polnisch,2
2123,2021,NATD,GESM,SF154,Lernbereich Gesellschaftslehre,11
2124,2023,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),132
2125,2018,NATD,GESW,SF196,Studienkolleg,0
2126,2023,NATA,GESW,SF044,Ost- und Südosteuropa-Studien,3
2127,2019,NATD,GESW,SF088,Optoelektronik,9
2128,2023,NATD,GESW,SF106,Tanzpädagogik,11
2129,2020,NATA,GESM,SF271,Deutsch als Fremdsprache oder als Zweitsprache,72
2130,2022,NATA,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,224
2131,2020,NATD,GESW,SF110,Meteorologie,90
2132,2020,NATA,GESM,SF031,Byzantinistik,2
2133,2021,NATD,GESW,SF146,Slawistik (Slawische Philologie),85
2134,2019,NATA,GESM,SF161,Diakoniewissenschaft,0
2135,2023,NATD,GESW,SF190,Sonderpädagogik,1532
2136,2018,NATA,GESM,SF129,Politikwissenschaft/Politologie,720
2137,2023,NATD,GESM,SF114,Musikwissenschaft/-geschichte,160
2138,2020,NATD,GESW,SF256,Rechtspflege,717
2139,2020,NATD,GESM,SF215,Gesundheitstechnik,845
2140,2020,NATD,GESW,SF016,Baltistik,2
2141,2019,NATA,GESM,SF068,Geschichte,325
2142,2020,NATA,GESM,SF032,Chemie,454
2143,2023,NATD,GESW,SF097,Lebensmitteltechnologie,182
2144,2022,NATA,GESW,SF059,Französisch,121
2145,2020,NATA,GESM,SF178,Wirtschafts-/Sozialgeografie,2
2146,2019,NATA,GESW,SF154,Lernbereich Gesellschaftslehre,0
2147,2021,NATA,GESM,SF221,Bioinformatik,58
2148,2022,NATA,GESW,SF548,Ur- und Frühgeschichte,10
2149,2019,NATD,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
2150,2023,NATD,GESW,SF107,Medizin (Allgemein-Medizin),5787
2151,2020,NATA,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),233
2152,2018,NATD,GESW,SF050,Geografie/Erdkunde,1545
2153,2022,NATA,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,45
2154,2022,NATA,GESM,SF258,Arbeitsverwaltung,1
2155,2018,NATA,GESW,SF263,Polizei/Verfassungsschutz,8
2156,2022,NATD,GESM,SF165,Orchestermusik,27
2157,2019,NATD,GESM,SF095,Latein,90
2158,2018,NATD,GESW,SF300,Biomedizin,136
2159,2021,NATA,GESM,SF127,Philosophie,260
2160,2019,NATD,GESM,SF105,Mathematik,3512
2161,2021,NATA,GESW,SF213,Versorgungstechnik,23
2162,2019,NATD,GESW,SF181,Wirtschaftspädagogik,506
2163,2018,NATA,GESW,SF023,Bildende Kunst/Grafik,183
2164,2018,NATD,GESW,SF290,Sonstige Fächer,260
2165,2021,NATA,GESW,SF115,Grundschul-/Primärstufenpädagogik,27
2166,2022,NATA,GESM,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
2167,2023,NATD,GESM,SF115,Grundschul-/Primärstufenpädagogik,248
2168,2022,NATD,GESM,SF123,Ingenieurinformatik/Technische Informatik,1305
2169,2022,NATA,GESW,SF097,Lebensmitteltechnologie,71
2170,2022,NATD,GESM,SF029,Sportwissenschaft,1129
2171,2022,NATA,GESM,SF219,Kunststofftechnik,9
2172,2022,NATA,GESW,SF107,Medizin (Allgemein-Medizin),1224
2173,2018,NATD,GESM,SF210,Verkehrswirtschaft,130
2174,2019,NATA,GESW,SF115,Grundschul-/Primärstufenpädagogik,35
2175,2023,NATA,GESM,SF305,Medientechnik,93
2176,2020,NATA,GESM,SF270,Berufs- und Wirtschaftspädagogik,11
2177,2021,NATD,GESM,SF202,Fertigungs-/Produktionstechnik,267
2178,2018,NATA,GESM,SF270,Berufs- und Wirtschaftspädagogik,5
2179,2020,NATD,GESW,SF111,Mineralogie,7
2180,2020,NATA,GESW,SF078,Indologie,1
2181,2020,NATD,GESW,SF257,Arbeits- und Berufsberatung,93
2182,2023,NATA,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
2183,2021,NATA,GESM,SF262,Bibliothekswesen,0
2184,2022,NATD,GESM,SF269,Zoll- und Steuerverwaltung,1050
2185,2020,NATA,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",228
2186,2023,NATA,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
2187,2020,NATD,GESM,SF210,Verkehrswirtschaft,142
2188,2018,NATA,GESW,SF064,Naturschutz,42
2189,2020,NATD,GESW,SF017,Bauingenieurwesen/Ingenieurbau,2175
2190,2018,NATD,GESM,SF117,Ausländerpädagogik,0
2191,2018,NATD,GESW,SF005,Klassische Philologie,31
2192,2018,NATA,GESM,SF176,Werkerziehung,0
2193,2019,NATD,GESM,SF108,Metalltechnik,92
2194,2019,NATA,GESM,SF023,Bildende Kunst/Grafik,91
2195,2023,NATD,GESW,SF208,Soziale Arbeit,8000
2196,2021,NATA,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),7
2197,2023,NATD,GESW,SF052,Erziehungswissenschaft (Pädagogik),5314
2198,2020,NATA,GESM,SF177,Werkstofftechnik,258
2199,2023,NATA,GESW,SF001,Ägyptologie,9
2200,2018,NATA,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",266
2201,2018,NATD,GESW,SF245,Sozialpädagogik,1482
2202,2021,NATD,GESM,SF193,Kirchenmusik,22
2203,2023,NATD,GESW,SF292,Islamische Studien/Islamische Theologie,69
2204,2022,NATD,GESW,SF215,Gesundheitstechnik,715
2205,2019,NATA,GESM,SF263,Polizei/Verfassungsschutz,15
2206,2019,NATD,GESM,SF098,Sportpädagogik/Sportpsychologie,627
2207,2020,NATD,GESM,SF116,Textilgestaltung,100
2208,2021,NATD,GESM,SF203,Industriedesign/Produktgestaltung,172
2209,2023,NATA,GESW,SF147,Sozialkunde,15
2210,2020,NATA,GESW,SF171,Vermessungswesen (Geodäsie),72
2211,2021,NATA,GESM,SF168,Justizvollzug,0
