,year,nationality,gender,passed,subj_code,subj_name,number
10098,2023,NATA,GESW,PRUEFBESTJ,SF118,Technomathematik,11
10099,2018,NATA,GESM,PRUEFBESTN,SF258,Arbeitsverwaltung,0
10100,2018,NATD,GESM,PRUEFBESTJ,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),132
10101,2018,NATA,GESW,PRUEFBESTJ,SF190,Sonderpädagogik,38
10102,2018,NATD,GESW,PRUEFBESTN,SF180,Kaukasistik,0
10103,2020,NATD,GESM,PRUEFBESTJ,SF174,Volkskunde,62
10104,2018,NATA,GESW,PRUEFBESTJ,SF106,Tanzpädagogik,51
10105,2018,NATA,GESW,PRUEFBESTN,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),12
10106,2023,NATD,GESM,PRUEFBESTJ,SF136,Religionswissenschaft,41
10107,2022,NATA,GESW,PRUEFBESTN,SF225,Textil- und Bekleidungstechnik/-gewerbe,0
10108,2022,NATA,GESW,PRUEFBESTJ,SF093,Landespflege/Landschaftsgestaltung,46
10109,2021,NATA,GESW,PRUEFBESTJ,SF310,Regenerative Energien,39
10110,2023,NATA,GESM,PRUEFBESTJ,SF028,Brauwesen/Getränketechnologie,15
10111,2023,NATD,GESM,PRUEFBESTN,SF258,Arbeitsverwaltung,0
10112,2019,NATD,GESW,PRUEFBESTN,SF009,Anthropologie (Humanbiologie),0
10113,2018,NATA,GESM,PRUEFBESTJ,SF256,Rechtspflege,0
10114,2020,NATD,GESM,PRUEFBESTN,SF150,Spanisch,5
10115,2018,NATD,GESM,PRUEFBESTJ,SF168,Justizvollzug,28
10116,2023,NATA,GESW,PRUEFBESTN,SF083,Islamwissenschaft,1
10117,2022,NATA,GESM,PRUEFBESTJ,SF018,Berufsbezogene Fremdsprachenausbildung,6
10118,2021,NATD,GESW,PRUEFBESTJ,SF076,Hütten- und Gießereiwesen,19
10119,2019,NATA,GESW,PRUEFBESTJ,SF255,Archivwesen,1
10120,2019,NATD,GESW,PRUEFBESTJ,SF121,Medieninformatik,768
10121,2021,NATA,GESM,PRUEFBESTJ,SF191,Komposition,27
10122,2023,NATD,GESW,PRUEFBESTN,SF095,Latein,8
10123,2021,NATD,GESM,PRUEFBESTJ,SF083,Islamwissenschaft,41
10124,2021,NATA,GESM,PRUEFBESTJ,SF201,Werken (technisch)/Technologie,0
10125,2022,NATA,GESM,PRUEFBESTJ,SF258,Arbeitsverwaltung,2
10126,2023,NATD,GESW,PRUEFBESTN,SF105,Mathematik,139
10127,2021,NATD,GESM,PRUEFBESTJ,SF333,Haushaltswissenschaft,9
10128,2020,NATA,GESW,PRUEFBESTJ,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",1
10129,2019,NATD,GESW,PRUEFBESTJ,SF361,Schulpädagogik,233
10130,2022,NATD,GESW,PRUEFBESTJ,SF183,Wirtschafts-/Sozialgeschichte,12
10131,2021,NATA,GESM,PRUEFBESTJ,SF097,Lebensmitteltechnologie,29
10132,2022,NATD,GESM,PRUEFBESTJ,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),471
10133,2018,NATD,GESM,PRUEFBESTN,SF005,Klassische Philologie,0
10134,2023,NATA,GESM,PRUEFBESTN,SF024,Europäische Ethnologie und Kulturwissenschaft,1
10135,2022,NATD,GESW,PRUEFBESTN,SF184,Wirtschaftswissenschaften,80
10136,2023,NATD,GESM,PRUEFBESTN,SF156,Tiermedizin/Veterinärmedizin,1
10137,2022,NATD,GESM,PRUEFBESTN,SF005,Klassische Philologie,0
10138,2022,NATA,GESM,PRUEFBESTN,SF139,Russisch,0
10139,2022,NATA,GESW,PRUEFBESTN,SF320,Ernährungswissenschaft,5
10140,2021,NATA,GESW,PRUEFBESTN,SF065,Geologie/Paläontologie,0
10141,2019,NATD,GESM,PRUEFBESTJ,SF034,Dänisch,2
10142,2019,NATA,GESW,PRUEFBESTN,SF110,Meteorologie,1
10143,2019,NATD,GESW,PRUEFBESTJ,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
10144,2019,NATD,GESW,PRUEFBESTN,SF242,Innenarchitektur,2
10145,2021,NATD,GESW,PRUEFBESTJ,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
10146,2023,NATA,GESM,PRUEFBESTN,SF264,Sozialversicherung,0
10147,2023,NATD,GESM,PRUEFBESTN,SF010,Arabisch/Arabistik,0
10148,2020,NATD,GESW,PRUEFBESTN,SF380,Mechatronik,12
10149,2021,NATA,GESM,PRUEFBESTJ,SF107,Medizin (Allgemein-Medizin),899
10150,2023,NATA,GESW,PRUEFBESTN,SF333,Haushaltswissenschaft,0
10151,2019,NATA,GESM,PRUEFBESTJ,SF142,Schiffbau/Schiffstechnik,54
10152,2019,NATA,GESW,PRUEFBESTJ,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,20
10153,2019,NATA,GESW,PRUEFBESTN,SF256,Rechtspflege,0
10154,2019,NATD,GESW,PRUEFBESTN,SF002,Afrikanistik,0
10155,2022,NATD,GESW,PRUEFBESTJ,SF089,Verkehrsingenieurwesen,213
10156,2019,NATA,GESM,PRUEFBESTN,SF263,Polizei/Verfassungsschutz,0
10157,2023,NATD,GESW,PRUEFBESTJ,SF464,Facility Management,283
10158,2021,NATD,GESW,PRUEFBESTN,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
10159,2019,NATD,GESM,PRUEFBESTJ,SF274,Tourismuswirtschaft,228
10160,2021,NATD,GESW,PRUEFBESTN,SF197,Holzbau,0
10161,2021,NATA,GESW,PRUEFBESTJ,SF064,Naturschutz,62
10162,2021,NATA,GESM,PRUEFBESTN,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),14
10163,2023,NATA,GESM,PRUEFBESTJ,SF262,Bibliothekswesen,0
10164,2021,NATD,GESW,PRUEFBESTN,SF207,Sorabistik,0
10165,2023,NATA,GESM,PRUEFBESTJ,SF263,Polizei/Verfassungsschutz,54
10166,2023,NATA,GESW,PRUEFBESTJ,SF211,Energieverfahrenstechnik,62
10167,2020,NATD,GESW,PRUEFBESTN,SF287,Neue Medien,1
10168,2019,NATA,GESW,PRUEFBESTN,SF016,Baltistik,0
10169,2019,NATD,GESW,PRUEFBESTN,SF148,Sozialwissenschaften,59
10170,2018,NATA,GESW,PRUEFBESTN,SF225,Textil- und Bekleidungstechnik/-gewerbe,1
10171,2020,NATA,GESW,PRUEFBESTN,SF275,Wissenschaftsgeschichte/Technikgeschichte,0
10172,2018,NATA,GESM,PRUEFBESTN,SF011,Arbeitslehre/Wirtschaftslehre,0
10173,2018,NATD,GESM,PRUEFBESTJ,SF269,Zoll- und Steuerverwaltung,580
10174,2019,NATA,GESM,PRUEFBESTN,SF264,Sozialversicherung,0
10175,2019,NATD,GESM,PRUEFBESTN,SF010,Arabisch/Arabistik,0
10176,2023,NATD,GESM,PRUEFBESTJ,SF275,Wissenschaftsgeschichte/Technikgeschichte,1
10177,2020,NATA,GESM,PRUEFBESTN,SF161,Diakoniewissenschaft,0
10178,2020,NATD,GESM,PRUEFBESTN,SF303,Kommunikationswissenschaft/Publizistik,22
10179,2023,NATD,GESW,PRUEFBESTJ,SF223,Nautik/Seefahrt,25
10180,2020,NATD,GESW,PRUEFBESTN,SF141,Abfallwirtschaft,1
10181,2023,NATA,GESM,PRUEFBESTJ,SF023,Bildende Kunst/Grafik,91
10182,2018,NATD,GESM,PRUEFBESTJ,SF029,Sportwissenschaft,1713
10183,2019,NATA,GESM,PRUEFBESTJ,SF048,Elektrotechnik/Elektronik,2425
10184,2023,NATD,GESM,PRUEFBESTJ,SF035,Darstellende Kunst/Bühnenkunst/Regie,67
10185,2019,NATD,GESM,PRUEFBESTN,SF156,Tiermedizin/Veterinärmedizin,0
10186,2019,NATD,GESW,PRUEFBESTJ,SF028,Brauwesen/Getränketechnologie,16
10187,2019,NATA,GESM,PRUEFBESTN,SF024,Europäische Ethnologie und Kulturwissenschaft,1
10188,2020,NATD,GESM,PRUEFBESTJ,SF079,Informatik,9842
10189,2018,NATD,GESM,PRUEFBESTN,SF245,Sozialpädagogik,3
10190,2020,NATD,GESM,PRUEFBESTN,SF199,Lernbereich Technik,4
10191,2023,NATA,GESM,PRUEFBESTJ,SF169,Ethik,4
10192,2023,NATA,GESW,PRUEFBESTJ,SF117,Ausländerpädagogik,99
10193,2018,NATA,GESM,PRUEFBESTJ,SF155,Theaterwissenschaft,5
10194,2020,NATA,GESM,PRUEFBESTN,SF067,Germanistik/Deutsch,6
10195,2022,NATD,GESW,PRUEFBESTJ,SF182,Internationale Betriebswirtschaft/Management,4557
10196,2020,NATD,GESM,PRUEFBESTN,SF209,Tschechisch,0
10197,2020,NATD,GESW,PRUEFBESTN,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
10198,2018,NATD,GESW,PRUEFBESTN,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),12
10199,2018,NATD,GESW,PRUEFBESTJ,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),89
10200,2022,NATA,GESW,PRUEFBESTJ,SF104,Maschinenbau/-wesen,516
10201,2022,NATA,GESM,PRUEFBESTN,SF234,Pflegewissenschaft/-management,0
10202,2023,NATD,GESW,PRUEFBESTJ,SF129,Politikwissenschaft/Politologie,2029
10203,2018,NATA,GESM,PRUEFBESTN,SF157,Mikroelektronik,0
10204,2020,NATA,GESW,PRUEFBESTJ,SF059,Französisch,70
10205,2018,NATA,GESW,PRUEFBESTJ,SF095,Latein,7
10206,2018,NATD,GESM,PRUEFBESTJ,SF123,Ingenieurinformatik/Technische Informatik,1050
10207,2020,NATD,GESM,PRUEFBESTN,SF053,"Evangelische Theologie, - Religionslehre",23
10208,2022,NATA,GESW,PRUEFBESTN,SF070,Griechisch,0
10209,2018,NATD,GESW,PRUEFBESTN,SF081,Iranistik,1
10210,2020,NATA,GESW,PRUEFBESTN,SF035,Darstellende Kunst/Bühnenkunst/Regie,0
10211,2018,NATD,GESW,PRUEFBESTJ,SF081,Iranistik,4
10212,2020,NATD,GESM,PRUEFBESTJ,SF173,Ethnologie,118
10213,2018,NATA,GESW,PRUEFBESTJ,SF105,Mathematik,233
10214,2022,NATA,GESW,PRUEFBESTN,SF226,Verfahrenstechnik,14
10215,2022,NATA,GESW,PRUEFBESTJ,SF094,Wasserbau,39
10216,2023,NATA,GESM,PRUEFBESTN,SF169,Ethik,0
10217,2021,NATA,GESW,PRUEFBESTJ,SF219,Kunststofftechnik,5
10218,2019,NATA,GESW,PRUEFBESTJ,SF110,Meteorologie,12
10219,2022,NATA,GESM,PRUEFBESTJ,SF259,Auswärtige Angelegenheiten,0
10220,2022,NATA,GESW,PRUEFBESTN,SF227,Weinbau und Kellerwirtschaft,0
10221,2023,NATD,GESM,PRUEFBESTN,SF157,Mikroelektronik,0
10222,2022,NATD,GESM,PRUEFBESTN,SF090,Lernbereich Geisteswissenschaften,10
10223,2022,NATD,GESW,PRUEFBESTJ,SF088,Optoelektronik,28
10224,2022,NATA,GESM,PRUEFBESTJ,SF019,Orientierungsstudium MINT,0
10225,2021,NATD,GESW,PRUEFBESTJ,SF077,Wasserwirtschaft,104
10226,2021,NATA,GESM,PRUEFBESTJ,SF096,Lebensmittelchemie,10
10227,2019,NATD,GESW,PRUEFBESTJ,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",125
10228,2018,NATA,GESM,PRUEFBESTJ,SF010,Arabisch/Arabistik,5
10229,2021,NATA,GESM,PRUEFBESTJ,SF190,Sonderpädagogik,4
10230,2021,NATD,GESM,PRUEFBESTJ,SF084,Italienisch,17
10231,2023,NATD,GESW,PRUEFBESTN,SF200,Computer- und Kommunikationstechniken,50
10232,2021,NATD,GESW,PRUEFBESTN,SF292,Islamische Studien/Islamische Theologie,0
10233,2023,NATD,GESM,PRUEFBESTN,SF011,Arbeitslehre/Wirtschaftslehre,9
10234,2021,NATA,GESM,PRUEFBESTJ,SF200,Computer- und Kommunikationstechniken,209
10235,2021,NATD,GESW,PRUEFBESTN,SF302,Medienwissenschaft,6
10236,2022,NATD,GESW,PRUEFBESTN,SF183,Wirtschafts-/Sozialgeschichte,0
10237,2023,NATA,GESM,PRUEFBESTN,SF023,Bildende Kunst/Grafik,0
10238,2023,NATA,GESW,PRUEFBESTN,SF082,Holz-/Fasertechnik,0
10239,2022,NATA,GESW,PRUEFBESTN,SF321,Erwachsenenbildung und außerschulische Jugendbild.,0
10240,2022,NATA,GESM,PRUEFBESTN,SF138,Agrarbiologie,0
10241,2020,NATD,GESW,PRUEFBESTJ,SF284,Angewandte Sprachwissenschaft,827
10242,2020,NATA,GESM,PRUEFBESTJ,SF215,Gesundheitstechnik,197
10243,2023,NATD,GESW,PRUEFBESTN,SF190,Sonderpädagogik,19
10244,2022,NATD,GESM,PRUEFBESTJ,SF149,Soziologie,768
10245,2021,NATD,GESM,PRUEFBESTN,SF213,Versorgungstechnik,10
10246,2023,NATA,GESM,PRUEFBESTN,SF263,Polizei/Verfassungsschutz,0
10247,2022,NATD,GESM,PRUEFBESTN,SF006,Amerikanistik/Amerikakunde,1
10248,2019,NATA,GESW,PRUEFBESTJ,SF016,Baltistik,0
10249,2019,NATA,GESM,PRUEFBESTJ,SF287,Neue Medien,39
10250,2019,NATD,GESW,PRUEFBESTJ,SF026,Biologie,6492
10251,2019,NATD,GESM,PRUEFBESTJ,SF275,Wissenschaftsgeschichte/Technikgeschichte,5
10252,2021,NATD,GESW,PRUEFBESTJ,SF171,Vermessungswesen (Geodäsie),219
10253,2021,NATD,GESW,PRUEFBESTN,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
10254,2021,NATA,GESM,PRUEFBESTN,SF073,Judaistik/Hebräisch,0
10255,2021,NATA,GESW,PRUEFBESTJ,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
10256,2023,NATA,GESM,PRUEFBESTJ,SF261,Innere Verwaltung,1
10257,2022,NATD,GESW,PRUEFBESTN,SF089,Verkehrsingenieurwesen,3
10258,2021,NATD,GESW,PRUEFBESTN,SF208,Soziale Arbeit,6
10259,2021,NATA,GESM,PRUEFBESTJ,SF106,Tanzpädagogik,15
10260,2019,NATA,GESM,PRUEFBESTJ,SF141,Abfallwirtschaft,1
10261,2019,NATD,GESW,PRUEFBESTJ,SF266,Finanzverwaltung,299
10262,2019,NATA,GESW,PRUEFBESTN,SF255,Archivwesen,0
10263,2021,NATA,GESW,PRUEFBESTN,SF064,Naturschutz,1
10264,2019,NATA,GESM,PRUEFBESTN,SF262,Bibliothekswesen,0
10265,2023,NATA,GESW,PRUEFBESTJ,SF210,Verkehrswirtschaft,25
10266,2019,NATA,GESW,PRUEFBESTJ,SF256,Rechtspflege,0
10267,2021,NATD,GESW,PRUEFBESTN,SF052,Erziehungswissenschaft (Pädagogik),35
10268,2020,NATA,GESW,PRUEFBESTN,SF276,Wirtschaftsmathematik,12
10269,2020,NATA,GESM,PRUEFBESTN,SF316,Elektronische Energietechnik,5
10270,2021,NATD,GESM,PRUEFBESTN,SF119,Niederländisch,0
10271,2018,NATD,GESW,PRUEFBESTN,SF080,Instrumentalmusik,0
10272,2018,NATD,GESM,PRUEFBESTJ,SF268,Verkehrswesen,0
10273,2018,NATA,GESM,PRUEFBESTN,SF012,Archäologie,1
10274,2019,NATD,GESM,PRUEFBESTN,SF011,Arbeitslehre/Wirtschaftslehre,3
10275,2020,NATD,GESM,PRUEFBESTN,SF304,Medienwirtschaft/Medienmanagement,38
10276,2023,NATD,GESM,PRUEFBESTJ,SF130,Westslawisch (allgemein und a.n.g.),0
10277,2018,NATA,GESW,PRUEFBESTN,SF070,Griechisch,0
10278,2019,NATA,GESM,PRUEFBESTN,SF023,Bildende Kunst/Grafik,0
10279,2020,NATD,GESM,PRUEFBESTJ,SF078,Indologie,3
10280,2021,NATD,GESW,PRUEFBESTN,SF199,Lernbereich Technik,1
10281,2020,NATD,GESW,PRUEFBESTN,SF286,Mikrosystemtechnik,2
10282,2019,NATA,GESW,PRUEFBESTN,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,0
10283,2019,NATD,GESW,PRUEFBESTN,SF003,Agrarwissenschaft/Landwirtschaft,78
10284,2023,NATA,GESM,PRUEFBESTJ,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),6
10285,2021,NATD,GESW,PRUEFBESTN,SF209,Tschechisch,0
10286,2019,NATA,GESM,PRUEFBESTN,SF169,Ethik,0
10287,2019,NATD,GESM,PRUEFBESTN,SF157,Mikroelektronik,0
10288,2023,NATD,GESM,PRUEFBESTJ,SF276,Wirtschaftsmathematik,355
10289,2020,NATA,GESM,PRUEFBESTN,SF160,Computerlinguistik,1
10290,2020,NATA,GESW,PRUEFBESTN,SF130,Westslawisch (allgemein und a.n.g.),0
10291,2020,NATD,GESM,PRUEFBESTN,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",1
10292,2023,NATD,GESW,PRUEFBESTJ,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,81
10293,2020,NATD,GESW,PRUEFBESTN,SF140,Angewandte Systemwissenschaften,0
10294,2023,NATA,GESM,PRUEFBESTJ,SF168,Justizvollzug,0
10295,2019,NATD,GESM,PRUEFBESTJ,SF035,Darstellende Kunst/Bühnenkunst/Regie,72
10296,2023,NATA,GESW,PRUEFBESTJ,SF116,Textilgestaltung,78
10297,2018,NATA,GESM,PRUEFBESTN,SF252,Journalistik (ab 2008 zu SF303),0
10298,2019,NATA,GESM,PRUEFBESTJ,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
10299,2018,NATA,GESW,PRUEFBESTN,SF320,Ernährungswissenschaft,3
10300,2018,NATD,GESM,PRUEFBESTJ,SF028,Brauwesen/Getränketechnologie,106
10301,2019,NATD,GESW,PRUEFBESTN,SF149,Soziologie,73
10302,2023,NATD,GESM,PRUEFBESTJ,SF036,Sonstige Regionalwissenschaften,24
10303,2018,NATA,GESM,PRUEFBESTJ,SF156,Tiermedizin/Veterinärmedizin,29
10304,2018,NATD,GESM,PRUEFBESTN,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),32
10305,2022,NATA,GESM,PRUEFBESTJ,SF353,Pflanzenproduktion,8
10306,2020,NATD,GESM,PRUEFBESTJ,SF172,Verwaltungswissenschaft/-wesen,2306
10307,2022,NATD,GESW,PRUEFBESTJ,SF181,Wirtschaftspädagogik,935
10308,2018,NATA,GESW,PRUEFBESTJ,SF104,Maschinenbau/-wesen,446
10309,2022,NATA,GESW,PRUEFBESTJ,SF095,Latein,10
10310,2022,NATA,GESM,PRUEFBESTJ,SF113,Musikerziehung,63
10311,2021,NATA,GESW,PRUEFBESTJ,SF312,Statistik,28
10312,2020,NATD,GESM,PRUEFBESTN,SF054,Film und Fernsehen,1
10313,2020,NATA,GESW,PRUEFBESTJ,SF154,Lernbereich Gesellschaftslehre,2
10314,2022,NATD,GESM,PRUEFBESTJ,SF003,Agrarwissenschaft/Landwirtschaft,1278
10315,2022,NATA,GESM,PRUEFBESTN,SF235,Fahrzeugtechnik,25
10316,2018,NATA,GESW,PRUEFBESTN,SF226,Verfahrenstechnik,9
10317,2023,NATD,GESW,PRUEFBESTN,SF096,Lebensmittelchemie,13
10318,2020,NATA,GESM,PRUEFBESTN,SF066,Geophysik,1
10319,2022,NATD,GESM,PRUEFBESTN,SF245,Sozialpädagogik,1
10320,2020,NATA,GESW,PRUEFBESTN,SF036,Sonstige Regionalwissenschaften,0
10321,2018,NATD,GESW,PRUEFBESTJ,SF082,Holz-/Fasertechnik,22
10322,2023,NATD,GESW,PRUEFBESTN,SF106,Tanzpädagogik,0
10323,2020,NATD,GESW,PRUEFBESTJ,SF044,Ost- und Südosteuropa-Studien,40
10324,2020,NATD,GESM,PRUEFBESTN,SF294,Materialwissenschaften,5
10325,2020,NATD,GESW,PRUEFBESTN,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
10326,2022,NATA,GESW,PRUEFBESTJ,SF105,Mathematik,295
10327,2018,NATA,GESM,PRUEFBESTN,SF158,Turkologie,0
10328,2018,NATD,GESM,PRUEFBESTJ,SF122,"Orientalistik, Altorientalistik",47
10329,2022,NATA,GESW,PRUEFBESTN,SF071,Haushalts- und Ernährungswissenschaft,2
10330,2018,NATA,GESW,PRUEFBESTJ,SF094,Wasserbau,30
10331,2020,NATA,GESM,PRUEFBESTJ,SF060,Gartenbau,11
10332,2019,NATA,GESM,PRUEFBESTJ,SF140,Angewandte Systemwissenschaften,86
10333,2019,NATA,GESW,PRUEFBESTJ,SF013,Architektur,932
10334,2022,NATD,GESW,PRUEFBESTJ,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
10335,2020,NATA,GESW,PRUEFBESTJ,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
10336,2023,NATD,GESW,PRUEFBESTN,SF093,Landespflege/Landschaftsgestaltung,11
10337,2021,NATA,GESM,PRUEFBESTJ,SF095,Latein,2
10338,2022,NATA,GESW,PRUEFBESTN,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),8
10339,2022,NATD,GESM,PRUEFBESTJ,SF006,Amerikanistik/Amerikakunde,77
10340,2019,NATD,GESM,PRUEFBESTJ,SF272,Alte Geschichte,14
10341,2021,NATA,GESW,PRUEFBESTJ,SF066,Geophysik,12
10342,2019,NATA,GESW,PRUEFBESTJ,SF253,Sozialwesen,197
10343,2021,NATA,GESW,PRUEFBESTJ,SF316,Elektronische Energietechnik,31
10344,2022,NATA,GESM,PRUEFBESTN,SF231,Druck- und Reproduktionstechnik,2
10345,2022,NATD,GESM,PRUEFBESTN,SF101,Restaurierungskunde,0
10346,2022,NATD,GESW,PRUEFBESTN,SF182,Internationale Betriebswirtschaft/Management,54
10347,2023,NATA,GESM,PRUEFBESTN,SF026,Biologie,22
10348,2023,NATD,GESM,PRUEFBESTN,SF158,Turkologie,0
10349,2020,NATD,GESW,PRUEFBESTJ,SF141,Abfallwirtschaft,5
10350,2022,NATD,GESM,PRUEFBESTN,SF091,Kunsterziehung,0
10351,2023,NATA,GESW,PRUEFBESTN,SF081,Iranistik,0
10352,2022,NATA,GESM,PRUEFBESTJ,SF016,Baltistik,0
10353,2020,NATA,GESM,PRUEFBESTJ,SF216,Glastechnik/Keramik,2
10354,2021,NATD,GESW,PRUEFBESTJ,SF078,Indologie,3
10355,2018,NATA,GESW,PRUEFBESTJ,SF102,Schauspiel,4
10356,2020,NATD,GESM,PRUEFBESTJ,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
10357,2022,NATA,GESW,PRUEFBESTJ,SF097,Lebensmitteltechnologie,43
10358,2021,NATA,GESM,PRUEFBESTN,SF320,Ernährungswissenschaft,3
10359,2023,NATA,GESM,PRUEFBESTN,SF266,Finanzverwaltung,1
10360,2023,NATD,GESM,PRUEFBESTN,SF012,Archäologie,4
10361,2018,NATD,GESM,PRUEFBESTJ,SF361,Schulpädagogik,105
10362,2019,NATA,GESM,PRUEFBESTJ,SF380,Mechatronik,705
10363,2023,NATA,GESW,PRUEFBESTN,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
10364,2018,NATD,GESM,PRUEFBESTN,SF149,Soziologie,65
10365,2023,NATD,GESW,PRUEFBESTN,SF103,Markscheidewesen,0
10366,2019,NATD,GESW,PRUEFBESTJ,SF269,Zoll- und Steuerverwaltung,809
10367,2020,NATA,GESW,PRUEFBESTN,SF272,Alte Geschichte,1
10368,2019,NATA,GESM,PRUEFBESTN,SF261,Innere Verwaltung,0
10369,2019,NATD,GESM,PRUEFBESTJ,SF178,Wirtschafts-/Sozialgeografie,71
10370,2019,NATA,GESM,PRUEFBESTJ,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
10371,2021,NATD,GESW,PRUEFBESTN,SF053,"Evangelische Theologie, - Religionslehre",5
10372,2023,NATA,GESM,PRUEFBESTN,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",0
10373,2021,NATA,GESM,PRUEFBESTN,SF070,Griechisch,0
10374,2021,NATD,GESM,PRUEFBESTN,SF060,Gartenbau,1
10375,2021,NATA,GESW,PRUEFBESTN,SF161,Diakoniewissenschaft,0
10376,2021,NATA,GESW,PRUEFBESTJ,SF160,Computerlinguistik,81
10377,2022,NATD,GESW,PRUEFBESTN,SF088,Optoelektronik,0
10378,2021,NATD,GESM,PRUEFBESTN,SF310,Regenerative Energien,4
10379,2021,NATD,GESW,PRUEFBESTN,SF303,Kommunikationswissenschaft/Publizistik,7
10380,2023,NATD,GESM,PRUEFBESTN,SF252,Journalistik (ab 2008 zu SF303),0
10381,2022,NATD,GESM,PRUEFBESTN,SF007,Angewandte Kunst,1
10382,2020,NATA,GESM,PRUEFBESTJ,SF310,Regenerative Energien,65
10383,2019,NATA,GESW,PRUEFBESTJ,SF159,Edelstein- und Schmuckdesign,8
10384,2019,NATA,GESM,PRUEFBESTJ,SF286,Mikrosystemtechnik,229
10385,2019,NATD,GESM,PRUEFBESTJ,SF032,Chemie,4512
10386,2019,NATD,GESM,PRUEFBESTN,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
10387,2023,NATD,GESM,PRUEFBESTJ,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,7665
10388,2019,NATD,GESW,PRUEFBESTJ,SF123,Ingenieurinformatik/Technische Informatik,149
10389,2019,NATA,GESM,PRUEFBESTN,SF021,Betriebswirtschaftslehre,189
10390,2021,NATD,GESW,PRUEFBESTJ,SF172,Verwaltungswissenschaft/-wesen,2614
10391,2021,NATD,GESM,PRUEFBESTJ,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
10392,2021,NATD,GESM,PRUEFBESTJ,SF081,Iranistik,3
10393,2021,NATA,GESM,PRUEFBESTN,SF226,Verfahrenstechnik,4
10394,2021,NATA,GESM,PRUEFBESTJ,SF105,Mathematik,434
10395,2023,NATD,GESW,PRUEFBESTJ,SF221,Bioinformatik,130
10396,2019,NATA,GESW,PRUEFBESTN,SF258,Arbeitsverwaltung,0
10397,2020,NATD,GESW,PRUEFBESTN,SF143,Augenoptik,1
10398,2018,NATA,GESM,PRUEFBESTN,SF253,Sozialwesen,1
10399,2019,NATD,GESW,PRUEFBESTN,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),51
10400,2018,NATD,GESM,PRUEFBESTJ,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
10401,2020,NATD,GESM,PRUEFBESTN,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
10402,2018,NATA,GESW,PRUEFBESTN,SF223,Nautik/Seefahrt,0
10403,2022,NATA,GESW,PRUEFBESTJ,SF200,Computer- und Kommunikationstechniken,116
10404,2021,NATD,GESM,PRUEFBESTN,SF216,Glastechnik/Keramik,0
10405,2018,NATA,GESW,PRUEFBESTJ,SF009,Anthropologie (Humanbiologie),32
10406,2020,NATA,GESW,PRUEFBESTN,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,14
10407,2018,NATD,GESW,PRUEFBESTN,SF333,Haushaltswissenschaft,0
10408,2019,NATD,GESM,PRUEFBESTN,SF154,Lernbereich Gesellschaftslehre,1
10409,2023,NATD,GESM,PRUEFBESTJ,SF131,Portugiesisch,2
10410,2022,NATA,GESW,PRUEFBESTJ,SF190,Sonderpädagogik,52
10411,2019,NATA,GESM,PRUEFBESTN,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),0
